"from","to","weight"
"FOOD00004 _ FDB003521 _ Potassium","FOOD00069 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00004 _ FDB003521 _ Potassium","FOOD00069 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00069 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003722 _ Tin",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00070 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00068 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00043 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00076 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00074 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB004181 _ Lithium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003722 _ Tin",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003653 _ Molybdenum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00072 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003653 _ Molybdenum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00061 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00057 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00057 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00059 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00059 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00059 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00057 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003722 _ Tin",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00066 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00063 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00063 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB016246 _ Gold",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003792 _ Vanadium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB004188 _ Silver",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB004181 _ Lithium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00062 _ FDB003727 _ Uranium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003653 _ Molybdenum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00065 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00067 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00043 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00043 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00014 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00014 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00014 _ FDB003521 _ Potassium",0.730944629
"FOOD00004 _ FDB003521 _ Potassium","FOOD00014 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00014 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00013 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00015 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003777 _ Lead",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003766 _ Cadmium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003763 _ Arsenic",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003717 _ Sulfur",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003521 _ Potassium",0.441770865
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00018 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003521 _ Potassium",0.406251214
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00019 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00016 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003780 _ Mercury",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003729 _ Zinc",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003722 _ Tin",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00017 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00009 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00009 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00009 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00009 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003653 _ Molybdenum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003636 _ Manganese",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003582 _ Copper",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00009 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB013444 _ Nickel",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB013400 _ Selenium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003521 _ Potassium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003520 _ Phosphorus",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003516 _ Chromium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003513 _ Calcium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00004 _ FDB016251 _ Iron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00004 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00043 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003523 _ Sodium",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003570 _ Aluminum",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003575 _ Boron",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB003581 _ Cobalt",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00011 _ FDB003713 _ Silicon",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB004188 _ Silver",0.27316959
"FOOD00004 _ FDB003521 _ Potassium","FOOD00006 _ FDB004181 _ Lithium",0.27316959
